 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
3,0.28,1.81,1.61,0.43,0.67,0,0.74,0,0,1.96,1.54,1.04,0,0,0,0,5
0.47,0,1.58,0,0.55,0.63,0,1.2,0.57,1.75,0.73,0.93,1.48,0,0.7,0,3.14,5
0.24,0.35,0.78,0.64,0,2.18,0,0,0,0.04,0,0.05,0.39,0,0,0,0,5
1.34,0.28,0.06,0.35,0.35,0,0,0.24,0,0.35,0.23,0,0,0,0.64,0,0,5
0.86,0,0.37,1.57,0.93,2.54,0.58,0,0,0,0.51,0,0.6,0,0,0,0,5
1.59,0,2.82,0.54,0.73,0,0,1.06,0.33,1.51,1.68,1.85,1.78,0,0,0,2.87,5
2.29,0,2.07,0,0,0,0,0.43,0.6,0.35,0.3,1.49,0.19,0,0,0,3.47,5
0.95,0,3.62,0,2.22,2.9,0.11,2.05,2.22,1.17,1.63,1.04,0.86,0.48,0.95,0.03,0.24,5
1.23,0.01,2.44,0,2.52,2.49,0,1.94,3.02,1.95,0.67,1.2,2.05,0.16,1.54,1.01,2.56,5
2.23,0.15,0.9,0,1.9,0.4,0.32,2.07,1.51,0,0.76,0.98,0.84,0,1.81,0,2.88,5
1.09,0,2.45,0,0.46,1.41,0,0.72,0,0.11,2.85,2.35,1.53,0.16,0.15,0,3.18,5
2.46,0.35,1.72,0,0,0,0,0.93,0.45,1.58,2.18,2.37,2.1,0,0.01,0,2.95,5
1.1,0,2.61,0,1.06,2.15,0,1.03,0,0.54,1.68,0.72,2.04,0,1.67,0.83,1.97,5
1.31,0.01,2.53,0,0,0.89,0,0.54,0,0.45,2.96,1.6,1.9,0,0.34,0.41,3.3,5
2.21,0.45,1.88,0,0,0,0,0.49,0,1.08,1.72,1.87,1.61,0,0.07,0,2.91,5
2.04,0.8,2.21,0,0.46,2,0,0.83,0.25,0.5,2.92,1.4,1.59,0,0.42,0.08,2.74,5
1.24,0.07,2.59,0,0.38,2.26,0,0.77,0.17,0,0.95,0.52,1.14,0,0.46,0.06,2.5,5
2.76,2.24,1.78,2.22,0,1.04,0,0,0,0,0.37,0.06,0.48,0,0.77,1.28,0,5
0.35,0,0.55,0,0.37,0,0,0,0.42,0,0.72,1.75,1.72,0.3,1.18,1.67,0.17,5
4.27,1.97,0.41,2.82,0,1.05,0,0,0.92,0.99,0.46,0.86,1.25,0.45,0.02,0,0,5
0.99,0,2.47,0.22,1.83,1.5,0.41,1.97,1.49,1.77,1.81,0.73,2.17,0,2.58,0.97,0,5
2.38,1.32,3.04,1.24,0.35,1.52,0.06,0.77,0.61,1.68,1.33,0.78,1.09,0,1.55,0.58,0,5
2.26,0.15,1.87,0.4,2.47,0.85,0.97,2.46,2.43,1.96,0.5,0,0,0,0.19,0,0,5
1.8,0,3.45,0,2.42,2.5,0,1.19,2.63,2.06,0.66,0.58,1.88,0.38,1.15,0.74,0,5
2.52,0,2.5,0,2.03,1.99,0,1.52,2.07,1.16,1.39,2.16,0.34,0,0.65,0,3.65,5
2.06,1.55,1.85,1.7,0.72,0.52,1.02,1.15,0.76,0.94,1.26,1.84,0,0.13,0.29,0,0,5
2.04,0,1.42,0,1.28,2.14,0,0.91,1.68,1.43,1.15,1.38,0.77,0.24,0.34,0,0,5
1.48,0,2.07,0,1.95,1.44,0,1.12,1.3,0.08,2.66,1.86,1.6,0,0.78,0,3.11,5
1.77,0,2.37,1.07,1.61,1.39,0,1.68,1.4,1.43,2.64,2.54,1.49,0,0.66,0,0,5
0,0,1,0,1.06,1.31,1.18,0.3,0.56,0.25,0,0.65,0.41,0.52,0,0,0,5
1.9,1.26,3.31,0,1.73,0.47,0.4,1.69,0.85,2.29,1.77,2.03,1.4,0.07,0.43,0.12,2.44,5
1.17,1.34,2.41,0,1,0.14,0,1.42,0.59,1.44,1.55,1.79,1.78,0,0.77,0.61,2.42,5
0.87,0.34,1.42,0,1.99,0.87,0,1.95,2.03,2.37,1.1,2.17,1.45,0.04,0.69,0.66,3.43,5
1.85,0.82,2.01,0,2,1.65,0.48,2.16,1.72,1.85,2.93,1.88,1.08,0.12,1.11,0,2.75,5
2.3,0.83,1.56,0.76,0.55,0.47,0.95,2.14,0.75,0,2.6,1.36,0.84,0,1.32,0,2.15,5
1.66,0,1.82,0.82,1.53,1.16,0,0.61,2.15,2.12,0.38,1.24,0.71,0,0.37,0,0,5
2.41,0,2.2,0,1.25,1.68,0,0.61,1.94,1.54,0,0,1.97,0,1.45,0.56,4.03,5
2.2,0,3.1,0,0.99,0,0,1.23,0.9,1.7,2.5,2.28,0.89,0.08,0.49,0,2.16,5
2.47,0.44,2.9,0,2.13,1.05,0,2.41,1.91,1.45,1.85,0.07,3.01,0,2.32,0,2.74,5
1.94,0.53,2.35,0.09,0.42,2.2,0,0,0.86,0,3.58,1.41,0.26,0,0,0,0,5
1.39,0,1.9,0.26,1.04,2.16,0,0,1.02,0.01,1.47,0.39,0.12,0,0.08,0,0.14,5
1.08,0.3,1.85,0.6,0.17,2.11,0,0,0,0,3.54,1.48,0.56,0,0,0.08,0.38,5
1.47,0.56,1.58,0.31,0.75,2.74,0,0,0.67,0,3.42,1.01,0.68,0,0.51,0.05,1.16,5
0.84,0,3.63,0.12,0.28,3.99,0.17,0.93,0,0,3.52,2.61,0.94,0,0,0,0,5
1.25,0,3.77,0.6,0.85,3.72,0,1.04,0.11,0,3.64,3.01,0.98,0,0,0,0,5
2.02,0.41,2.01,0,1.76,1.83,1.85,2.95,1.88,0,2.05,0.71,0.53,0,2.19,1.19,1.27,5
0.85,0,3.05,0.59,0.73,1.56,0.19,1.09,0,0,2.16,1.93,1.26,0,0,0,0,5
1.65,0,3.38,0.02,0.97,2.61,0,0.88,0,0,2.91,1.52,1.4,0,0,0,0,5
2.05,1.55,2.07,0.88,0.31,2.61,0,0,0.03,0.78,0.3,0.41,0.39,0,0,0.38,0.05,5
3.47,2.3,2.48,0.58,0.28,1.63,0,1.09,0.64,0.8,1.1,0,0.9,0,0.68,0,0,5
0.9,0,1.17,0.17,1.06,3.4,0,1.42,0.1,0.78,2.02,2.46,0.84,0.11,0,0.25,0.09,5
2.91,0.92,2.17,0,0.69,2.45,0,0.47,0.76,0.07,1.07,0.63,1,0,0.22,0,0.17,5
1.46,0,2.43,0,1.76,2.56,0,1.06,0.91,0.97,2.19,1.58,1.46,0.35,0.13,0,1.25,5
2.25,1.08,0.94,0.84,0,2.22,0,0,0.06,0.3,0.78,1.56,1.28,0.03,0,0,0.3,5
2.05,0.87,1.75,0.47,0.18,1.55,0,0.75,0.65,0.64,1.94,1.75,0.89,0,0,0,0,5
2.05,0.87,2.36,0,1.12,3.33,0,1.22,0.51,0.58,2.53,1.82,1.92,0.17,0.16,0.58,0,5
2.58,0.91,1.05,0.2,1.45,0,1.03,2.26,1.5,0.05,1.03,0.73,2,0,1.49,0.82,0.39,5
0.9,0.47,3.18,0,0,1.88,0,0.43,0.17,0.4,1.59,1.06,0.74,0,0,0,0.38,5
2.76,1.83,2.32,0,0.17,2.44,0,0.3,0,0.73,0.89,0.96,0.85,0,0.24,0.04,0.34,5
1.88,0.36,1.91,0,0.6,2.57,0,0.41,0,0.31,1.37,1.69,0.54,0,0,0,0.24,5
3.04,1.69,2.1,0.27,0.4,1.11,0,0.42,0.19,0.25,1.53,0.88,1.93,0,0.25,0,0,5
2.88,2.03,1.87,0.04,0,1.05,0,0,0.43,0.47,0.6,0.95,1.02,0,0.03,0,0.08,5
2.98,1.26,1.15,0,0,0.97,0,0,0.14,1.07,1,0.74,1.66,0,0.03,0,0,5
2.68,1.41,0.46,0.55,0.06,0.02,0,0.42,0.42,0,1.69,0.52,1.71,0,0.25,0,0,5
1.68,0.44,1.11,0.08,0.17,1.88,0,0.04,0.77,0.91,0.68,2.07,0.82,0.38,0,0,0,5
2.66,1.59,0.93,0,0,0.64,0,0.21,0.31,0.43,0.59,0.82,0.48,0,0,0,0,5
2.96,1.36,1.7,0,0.31,0,0,1.14,1.25,1.82,1.7,1.72,0.85,0,0.06,0,0,5
2.54,2.28,2.11,0.12,0.83,0.25,1.56,2.14,1.42,0.21,2.68,1.08,1.67,0,2.33,1.09,1.45,5
2.45,0.58,0.19,0.12,0,0.09,0,0.39,0.81,0.62,1.01,1.26,0.64,0,0,0,0,5
1.64,0.28,1.21,0.03,0.47,1.74,0,0,0.9,0,1.72,1.42,1.39,0,0,0,0.22,5
2.57,0.61,1.25,0.27,1.13,2.84,0,0.3,0.95,0,1.87,1.41,1.4,0.26,0,0,0.21,5
2.19,0.31,2.01,0,0.83,2.3,0,0.7,0.95,0.7,1.61,1.76,1.27,0.26,0,0,0.11,5
2.32,0.22,2.48,0,0.81,2.16,0,1.31,1.07,1.16,1.92,0.84,1.36,0,0.25,0.3,0.37,5
3.37,2.29,1.31,0,0,1.38,0.05,0.51,0.59,0.33,1.44,0,1.06,0,0.75,0,0,5
1.89,0.59,1.06,0,0,1.93,0,0,0,0,0.9,0.86,0.52,0,0,0,0,5
1.19,0.67,1.3,0.55,0,0.21,0,0,0,0,0.02,0,0.37,0.3,0,0,0.58,5
2.12,1.93,2.12,0.44,0.51,2.74,0,0.64,0.47,0,1.7,1.56,1,0,0,0,0.03,5
2.73,2.32,0.95,0.8,0.26,0.89,0,1.45,0.43,1.22,1.18,1.61,0.81,0,0.32,0,0,5
2.95,2.04,2.23,0.35,0,0.61,0,0.52,0.51,0.79,1.06,0.82,1.14,0,0.24,0,0,5
2.08,0.21,1.53,0,1.81,2.52,1.3,2.14,2.25,1.08,0.67,1.81,0,0,0,1.15,0.44,5
2.32,1.17,1.23,0.3,0.9,2.86,0,0.57,0.91,0.99,0.85,0.34,0.62,0,0.11,0.43,0,5
1.85,0.92,0.93,1.36,0,0.67,0,0,0.25,0,0.56,0.34,0.22,0.12,0.31,0,0,5
1.05,0.08,1.46,1.18,0,0,0,0,0,0.57,0.36,0.68,0.39,0.42,0,0,0,5
1.5,0,3.32,0,1.76,4.5,1.03,1.29,0,0.15,0.38,0,1.21,0,1.97,0,1.05,5
2.48,0,3.16,0,1.2,4.62,1.65,1.71,0.35,0,2.17,1.01,0.06,0,0.42,0,1.18,5
2.11,0.28,2.83,0,1.94,2.79,0.98,1.28,0.54,0,2.21,2.45,0.72,0,0.98,0,1.59,5
3.02,0.82,1.9,0,1.53,1.38,1.14,1.24,0.67,0.07,2.43,2.03,0.68,0.38,0.77,0,0.35,5
1.63,0.55,0.98,0,0.81,1.51,0.9,1.44,0.6,0.74,0.78,1.11,0.67,0,0,0,0,5
1.66,0.37,2.31,0,1.65,2.39,0.84,1.23,0.78,0,2.08,1.99,1.04,0.22,0.5,0,0.87,5
1.76,1.75,0.25,0.15,0.57,0.87,0.12,0.89,0.05,0.44,1.54,2.04,0.33,0.15,0,0,0.35,5
1.99,0.69,2.3,1.09,1.04,0.18,0,1.6,1.16,0.15,1.18,2.21,0,0,0,0,0.74,5
1.74,1.9,0.79,0.79,0.67,0,0,1.38,0.74,0.94,1.43,2.73,1.05,0.59,0,0.16,0,5
1.12,0.12,2.25,0.31,1.41,2.49,1.58,1.91,0,1,2.22,2.49,1.03,0,0.43,0,0,5
3.53,2.39,1.47,0,0.57,0,0,1.49,0.86,1.88,0.8,2.42,1.31,0,0,0,0,5
3.38,2.96,1.54,0,0.86,0,0.71,1.35,0.38,0.33,1.47,1.6,0.84,0,0.85,0.53,0.13,5
1.57,1.61,1.94,0,0.84,2.07,0.85,0.46,0,0,1.12,1.63,0.38,0.42,0,0,0.1,5
2.55,1.09,2.43,0,2.06,2.15,0.85,1.84,0.76,0.55,1.15,2.02,0.68,0.63,0.27,0,0,5
1.89,0.49,2.03,0,1.66,2.12,1.27,1.04,0.87,0.05,2.71,2.6,0.39,0.14,1.13,0,0.21,5
3.33,2.29,1.16,0,0,0,0.26,1.31,0.29,1.65,1.88,2.08,0.67,0,0,0,0,5
3.23,1.01,1.18,0,1.52,2.61,0.64,0.59,0.57,0,1.51,1.67,0.9,0.02,0.91,0,0.42,5
0.84,0,0.41,0,1.07,1.95,0.88,0.46,0.32,0,1.89,1.12,0.83,0.14,0.83,0,0,5
2.78,0.42,2.71,0.51,2.47,0.68,1.24,2.67,2.41,1.37,0.89,0.52,0,0,0.44,1,0.77,5
0.47,0,1.2,0,1.6,1.59,0.46,1.24,0.22,0,3.33,2.79,0.15,0.43,0.2,0.09,0,5
1.75,0,1.58,0,1.24,2.46,0.79,0.99,0,0.58,3.41,1.81,2,0.17,0,0,0.45,5
0.59,1.07,1.22,0,0.9,2.09,0.86,1.13,0,0.47,2.24,2.45,0.66,0,0,0,1.37,5
1.23,0.4,0.98,0,1.56,2.7,0.75,1.15,0,0.4,3,3.14,0.52,0,0,0,1.64,5
1.61,0,1.71,0,1.72,2.98,0.2,1.32,0,0,3.23,2.68,1.85,0,0.06,0,1.36,5
1.79,0,0.43,0,1.57,2.36,1.32,0.02,0.22,0,2.8,2.14,0.19,0,0,0,0.76,5
1.1,0.54,0.3,0.11,1.18,1.49,0.64,1.48,0,0.48,2.72,3.24,0.81,0.09,0,0,1.24,5
1.29,0.99,0,0,1.43,1.58,1.01,1.11,0,0.37,2.6,2.71,0.47,0,0,0,1.52,5
0.37,0.13,0.8,0.83,2.18,3.52,0.37,1.63,0.11,0,2.9,3.8,3.01,0.45,0,0,1.08,5
0.79,0.99,1.47,0,0.8,0.94,0.15,1.19,0,0.34,2.17,3.2,0.76,0,0,0,1.42,5
3.42,1.55,1.14,0.5,1.66,0.84,0,2.42,2.34,0,1.72,1.09,1.16,0.18,0.34,0,0.62,5
0.96,1.13,0.91,0,1.25,2.16,0.79,0.52,0,0.02,2.86,0.57,2.09,0,0.04,0,1.63,5
1.95,0,2.97,0,0.69,2.13,0.52,1.09,0,1.4,2.4,2.27,0.02,0,0,0,0,5
2.51,1.3,1.97,0.3,0.39,0.83,0.2,1.5,0,0.42,2.22,2.98,0.38,0,0,0,1.2,5
2.23,1.84,0,0.8,1.85,2.42,1.31,1.03,0,0,1.61,3.43,0.62,0.29,0,0,0.39,5
2.26,1.77,1.34,0,1.7,2.06,1.1,1.45,0.03,0,1.74,2.46,0.29,0,0,0,1.18,5
1.99,1.78,0.03,0,1.34,1.09,0.5,1.74,0.29,0.12,1.22,2.56,0,0,0,0,1.74,5
2.04,0,0.4,0.04,1.83,2.91,0.44,0.85,0,0,1.28,2.73,0.86,0.4,0,0,1.77,5
0.44,0.02,0.86,0,1.8,3.46,0.74,0.91,0,0,1.6,2.85,0.14,0.7,0,0,1.68,5
1.43,0.34,0.65,0,1.75,3.1,0.75,1.51,0,0,1.72,3.58,0.37,0.23,0,0,1.62,5
1.75,0.16,0.53,0,1.37,1.7,1.35,0.39,0,0,2.36,1.36,0.5,0.35,0,0,1.08,5
1.49,0,1.9,1.48,0.66,0,0.38,1.21,0.88,0.1,2.03,1.3,0,0,0,0,1.78,5
2.36,0.18,1.99,0,1.97,3.39,0.57,1.29,0.47,0.56,0.84,2.49,0.3,0.52,0,0,0.36,5
2.54,0.02,2.68,0.19,1.88,3.93,0.49,0.7,0,0.04,2.13,3.16,0.72,0,0,0,0.62,5
2.52,0.94,1.35,0.02,0.78,1.28,0.6,0.46,0,0.78,1.8,2.08,0.58,0,0,0,1.22,5
1.66,1.2,1.87,0,0.94,1.29,0.34,0.44,0.24,0.74,1.61,1.6,0.62,0,0,0,1.55,5
2.01,0.04,0.45,0,1.4,3.2,1.24,0.81,0,0.79,1.42,3.27,0,0.3,0,0,0.75,5
1.77,0.48,1.26,0,1.11,1.9,0.67,2.04,0,0.19,2.59,3.12,0.75,0,0,0,1.72,5
0.46,1.24,0,0,0.99,1.56,0.79,1.03,0,0.2,2.81,2.54,0.71,0,0,0,1.58,5
1.4,1.05,3.23,0.52,1.38,2.01,1.18,0.76,0,0,2.97,3.14,0.93,0,0.18,0,1.46,5
0.58,0.1,1.29,0.66,0.48,2.97,0.91,0.63,0,0,3.58,2.72,1.41,0,0,0,1.32,5
0.38,0,2.21,0.15,0.76,3.27,0.61,1.71,0,0.23,3.84,3.75,0.81,0.05,0,0,1.4,5
