 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
0.66,0,1.32,0,0,0,0.23,0.91,0.24,0.27,1.07,0.05,0,0,1.58,0.14,0,6
0.12,0,0.78,0,0.16,0,0.07,1.58,0.78,0.16,1.43,0.59,0,0,1.67,0.15,0,6
1.55,0.53,0.84,0,0,0,0,0.58,0.63,0,1.33,0,0.38,0,2.52,0.19,0.32,6
0.27,0,0.45,0,0,0,0,0.61,0.21,0,0.82,0,0,0,0.9,0.55,0.15,6
0.46,0.47,0.68,0.01,0.75,0,1.17,1.81,0.68,0,1.24,0.17,0.23,0,3.27,0,0.17,6
2.8,1.98,1.21,0,0.33,2.44,1.11,0.73,0,0,0.56,0.25,0,0,1.72,1.46,0,6
2.57,3.01,0,0.78,0.55,0.47,0.42,0.77,0.43,0,1.31,1.03,0.78,0.13,1.7,0.99,0,6
3.5,4.07,2.19,2.5,0,0,0,0.7,0.71,0,0.86,0.59,0.09,0,2.55,0.24,0,6
2.58,4.05,0,2.86,0.28,0,0,0.18,0.73,0,0,0,0,0.02,1.13,0,0,6
1.67,2.43,0.69,1.27,0.33,1.43,1.38,1.07,0,0.48,0.64,1.46,0.33,0,1.24,0.11,0,6
3.69,3.52,0.99,2.18,1.35,0,0,2.63,1.81,0.43,0.38,1.37,0.78,0,1.69,0.57,0,6
3.41,4.4,0,3.57,0.23,0.11,0,0,0.1,0,0.32,0,0,0,1.84,0.28,0,6
3.29,2.99,1.2,2.39,0.65,0.92,0.9,1.39,0.94,0.52,0.16,0,0,0,3.32,0,0,6
3.56,4.38,0,3.33,0,0,0,0.46,0.65,1.29,0.13,2.17,0.76,0.17,0.61,0.15,0,6
2.96,3.96,0.06,1.13,0.63,0,0.64,1.09,0.72,0.12,0.62,0.68,0.62,0,1.23,1.02,0,6
2.52,4.43,0,2.58,0,0.1,0,0,0,0,0.34,0.32,0,0.36,0.15,0.16,0,6
2.22,2.55,0.42,1.56,0.39,0,0,0.46,0.19,0.2,1.33,1.5,1.04,0.57,0.55,0.2,0,6
2.81,3.72,0,1.43,0.82,1.36,1.09,1.19,0.69,0,0.97,0,0.63,0,3.56,1.8,0,6
1.04,0.99,0,3.62,0,1.09,1.7,0.15,0,0,2.39,0,0,0,2.14,0.51,0,6
2.78,3.52,0,0.36,0.45,0.29,1.17,0.42,0.36,0,1.06,0.17,0.49,0,2.5,1.51,0,6
1.6,1.18,1.07,0,0.43,1.04,1.28,0.51,0,0,0.88,0.29,1,0,1.53,0.96,0,6
4.02,4.52,0.38,2.63,0.27,0,0.34,2.5,1.08,0.68,0.25,0.14,0.25,0,2.19,0.38,0,6
3.83,4.05,0.07,2.47,0.44,0.17,0,0.26,0.42,0,1.19,0,0.65,0,2.31,0.8,0,6
3.24,3.61,0,1.17,0.14,1.27,0.58,0.22,0.35,0,1.35,1.26,0.53,0,1.91,0.87,0,6
1.71,2.58,0,0.72,0.75,1.65,0.55,0.94,0,0,1.14,0.13,0.22,0,2.81,2.33,0,6
2.98,3.64,0.75,2.69,0,0,0,1.19,0.52,0.93,0,1,0.01,0,2.14,0.27,0,6
1.48,2.95,0.03,2.59,0,0,0.13,0.83,0,0,0,0,0,0,1.33,0.55,0,6
3.03,3.65,0.9,4.53,0,0,0,0.45,0.09,0,0.57,0.1,0.3,0,3.17,0.87,0,6
2.28,3.29,0.14,2.54,0,0.3,0.02,0.85,0,0,0.4,0.34,0.37,0,2.59,1.75,0,6
3.76,3.81,0,3.47,0,0,0,0,0,0,1.1,0,0.34,0,1.62,0,0,6
2.1,1.78,0,3.03,0.29,0.51,0,0.17,0,0,0.71,0,1.03,0,1.27,0.37,0,6
2.69,2.31,0.21,2.33,0.14,0.48,0.18,0.43,0.26,0,1.05,0,0,0,1.84,0.52,0,6
1.78,2.6,0.17,2.42,0.16,0,0.52,0.99,0.33,0,0.44,0.13,0,0,1.7,0.86,0,6
1.51,3.21,0,2.69,0,0,0.07,0.54,0.16,0,0.66,0,0,0,0.6,0,0,6
2.49,3.31,0.97,2.95,0.01,0,0.33,1.64,0.44,0.86,0.11,1.33,0,0,1.25,0,0,6
1.88,3.41,0.53,2.24,0.75,0.3,0,1.34,0,0,0.28,0.31,0.9,0,3.12,2.6,0,6
2.34,3,0.36,1.83,0,0,0,1.02,0.09,0.05,0.11,0.1,0,0,0.81,0.02,0,6
1.36,2.59,0,2.77,0,0,0.11,0.05,0,0,0.45,0,0.41,0,0.92,0.39,0,6
2.37,2.26,1.49,2.06,0,0,0,0,0,0,0.52,0,0,0,0.4,0.55,0,6
2.84,3.66,0.71,2.61,0,0,0,1.04,0.42,0,0.06,1.05,0,0,1.83,0.96,0,6
1.43,1.1,0,3.42,0,0,0,0,0,0,0.68,0,0.39,0,0.88,2.67,0,6
2.37,3.25,0.96,3.7,0.43,0,0,1.49,0.21,0,0,0.64,0.06,0,2.06,0,0,6
3.19,2.99,2.45,1.68,0.45,0.35,0.08,1.23,0.27,0,0.44,0.46,0.06,0,1.96,0.95,0,6
1.66,2.27,0,2.05,0.08,0,0,0.61,0,0,0,0,0,0,0.7,0,0,6
1.82,3.23,0,2.82,0,0,0,0,0,0,0.1,0,0.25,0,1.44,0.63,0,6
1.51,1.8,0.96,1.63,0,0,0.08,1.33,0,0,0.94,0,0.02,0,1.23,0.1,0,6
2.63,1.96,0,3,0,0,0,0.29,0.19,0,0.44,0,0,0,1.36,0,0,6
1.46,2.28,0,2.39,0,0,0,0.23,0,0,0.31,0,0,0,0.11,0.43,0,6
2.52,2.97,0.57,3.31,0,0,0.1,0,0,0,0,0,0,0,1.05,0,0,6
2.44,2.35,0.53,4.06,0,0,0,0,0.16,0,0,0,0,0,0.93,0.23,0,6
2.49,2.51,2.09,3.98,0,0.52,0,0.5,0.06,0.11,0,0,0,0,1.28,0.99,0,6
0.98,0.87,0,2.76,0,0,0.13,0,0,0,0.98,0,0.43,0,0.96,2.62,0,6
2.78,0,1.45,2.41,0.32,1.31,0,1.58,0.03,0,0.22,0,0,0,1.92,0.35,0,6
2.9,3.29,1.13,3.54,0,0,0,0,0,0.04,0.33,0,0.47,0,1.04,0.68,0,6
2.4,3.13,0.48,3.76,0,0,0,0,0,0,0,0,0.16,0,0.96,0.86,0,6
2.09,2.06,1.21,2.44,0.5,0.04,0,0.24,0.01,0,0.68,0.38,0,0,0,0,0,6
1.99,2.46,0.7,2.86,0,0,0,0.94,0,0,0.3,0,0.16,0,0.74,0,0,6
0.95,2.5,0,2.34,0,0,0.25,0,0,0,0.75,0.04,0,0,0.38,0.07,0,6
2.93,3.89,0.77,4.02,0,0,0,1.59,0.16,0.13,0,0.56,0,0,1.81,0.46,0,6
2.04,2.77,0.44,2.81,0,0,0,0.66,0,0,0,0.57,1.16,0.08,1.52,0.06,0,6
2.05,2.59,1.84,2.48,0.2,0.17,0,0.84,0.22,0,1.12,1.01,1.7,0,2.89,2.18,0,6
2.49,1.85,1.76,3.31,0,0.37,0,0.79,0,0.94,0.36,0,0.39,0,2.28,2.13,0,6
